id,latitude,longitude,datetime,date,time,day_of_week,hour,weather,road_type,severity,casualties,injuries,fatalities,vehicles_involved,description
15778,32.5808875,74.0584693,2020-12-23T09:24:00,12/23/2020,9:24:00,Wednesday,9,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Minor residential accident during clear conditions
15779,32.6016197,74.1021589,2020-09-01T15:10:00,9/1/2020,15:10:00,Tuesday,15,Fog,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,6,Moderate collision on arterial in fog weather
15780,32.6480365,74.2120629,2020-01-20T17:36:00,1/20/2020,17:36:00,Monday,17,Snow,Highway,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,5,Moderate collision on highway in snow weather
15781,32.5856418,74.067032,2021-06-28T00:14:00,6/28/2021,0:14:00,Monday,0,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on arterial in clear weather
15782,32.5588588,74.0433025,2024-05-09T02:26:00,5/9/2024,2:26:00,Thursday,2,Snow,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor residential accident during snow conditions
15783,32.5757806,74.0749365,2021-10-21T04:16:00,10/21/2021,4:16:00,Thursday,4,Rain,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,6,Moderate collision on highway in rain weather
15784,32.5714932,74.0703673,2020-04-27T11:45:00,4/27/2020,11:45:00,Monday,11,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Minor highway accident during clear conditions
15785,32.5375899,74.0618133,2024-12-14T04:31:00,12/14/2024,4:31:00,Saturday,4,Rain,Residential,Severe,"{'injured': 8, 'dead': 1, 'total': 9}",8,1,1,Severe accident on residential with rain conditions
15786,32.6035962,74.0491065,2020-03-05T13:02:00,3/5/2020,13:02:00,Thursday,13,Snow,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Minor arterial accident during snow conditions
15787,32.5861616,74.0635014,2021-04-11T14:38:00,4/11/2021,14:38:00,Sunday,14,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,6,Minor arterial accident during clear conditions
15788,32.5707357,74.0768548,2021-09-17T05:53:00,9/17/2021,5:53:00,Friday,5,Rain,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during rain conditions
15789,32.5587491,74.0429687,2021-06-02T17:31:00,6/2/2021,17:31:00,Wednesday,17,Clear,Residential,Severe,"{'injured': 6, 'dead': 1, 'total': 7}",6,1,2,Severe accident on residential with clear conditions
15790,32.5499292,74.0704819,2020-12-15T04:57:00,12/15/2020,4:57:00,Tuesday,4,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on residential in clear weather
15791,32.5794063,74.0483721,2021-08-06T23:12:00,8/6/2021,23:12:00,Friday,23,Rain,Rural,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Minor rural accident during rain conditions
15792,32.5632439,74.0406361,2022-12-26T20:06:00,12/26/2022,20:06:00,Monday,20,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor arterial accident during clear conditions
15793,32.6668586,74.0851745,2021-08-04T11:50:00,8/4/2021,11:50:00,Wednesday,11,Rain,Arterial,Fatal,"{'injured': 6, 'dead': 2, 'total': 8}",6,2,6,Fatal accident on arterial during rain weather
15794,32.5588588,74.0433025,2023-10-10T19:21:00,10/10/2023,19:21:00,Tuesday,19,Fog,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,6,Minor arterial accident during fog conditions
15795,32.5715127,74.0844054,2024-04-22T19:35:00,4/22/2024,19:35:00,Monday,19,Snow,Highway,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,5,Moderate collision on highway in snow weather
15796,32.5730725,74.1005044,2024-03-17T16:04:00,3/17/2024,16:04:00,Sunday,16,Snow,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor residential accident during snow conditions
15797,32.5622791,74.1342726,2021-03-26T07:39:00,3/26/2021,7:39:00,Friday,7,Fog,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor highway accident during fog conditions
15798,32.5626069,74.0517515,2021-07-11T19:01:00,7/11/2021,19:01:00,Sunday,19,Fog,Arterial,Severe,"{'injured': 8, 'dead': 0, 'total': 8}",8,0,2,Severe accident on arterial with fog conditions
15799,32.5183385,74.0771413,2021-08-04T11:29:00,8/4/2021,11:29:00,Wednesday,11,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on residential in clear weather
15800,32.5910902,74.0871118,2022-04-14T12:55:00,4/14/2022,12:55:00,Thursday,12,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,6,Minor residential accident during clear conditions
15801,32.5087235,74.098302,2024-10-26T06:41:00,10/26/2024,6:41:00,Saturday,6,Heavy Rain,Residential,Fatal,"{'injured': 2, 'dead': 4, 'total': 6}",2,4,4,Fatal accident on residential during heavy rain weather
15802,32.5712012,74.0750116,2023-01-06T06:31:00,1/6/2023,6:31:00,Friday,6,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during clear conditions
15803,32.5588588,74.0433025,2021-12-22T05:59:00,12/22/2021,5:59:00,Wednesday,5,Fog,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,5,Minor residential accident during fog conditions
15804,32.5011735,74.0718702,2023-12-17T03:19:00,12/17/2023,3:19:00,Sunday,3,Clear,Rural,Fatal,"{'injured': 3, 'dead': 3, 'total': 6}",3,3,4,Fatal accident on rural during clear weather
15805,32.5730725,74.1005044,2023-06-08T03:01:00,6/8/2023,3:01:00,Thursday,3,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on residential in clear weather
15806,32.5432136,74.0910029,2021-06-02T23:13:00,6/2/2021,23:13:00,Wednesday,23,Fog,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor residential accident during fog conditions
15807,32.5656145,74.0798354,2021-10-21T04:46:00,10/21/2021,4:46:00,Thursday,4,Fog,Highway,Severe,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,3,Severe accident on highway with fog conditions
15808,32.5751763,74.0664232,2021-03-11T15:26:00,3/11/2021,15:26:00,Thursday,15,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during clear conditions
15809,32.5655706,74.0763767,2023-05-05T19:50:00,5/5/2023,19:50:00,Friday,19,Clear,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor rural accident during clear conditions
15810,32.6201744,74.0789545,2021-11-17T18:56:00,11/17/2021,18:56:00,Wednesday,18,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor residential accident during clear conditions
15811,32.5730725,74.1005044,2022-05-18T19:48:00,5/18/2022,19:48:00,Wednesday,19,Rain,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor highway accident during rain conditions
15812,32.5751763,74.0664232,2023-12-29T00:22:00,12/29/2023,0:22:00,Friday,0,Rain,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor residential accident during rain conditions
15813,32.5499292,74.0704819,2022-02-19T11:37:00,2/19/2022,11:37:00,Saturday,11,Snow,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor highway accident during snow conditions
15814,32.6741156,74.1900501,2023-07-13T08:32:00,7/13/2023,8:32:00,Thursday,8,Rain,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor highway accident during rain conditions
15815,32.6041525,74.1012386,2021-11-23T17:08:00,11/23/2021,17:08:00,Tuesday,17,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor arterial accident during clear conditions
15816,32.5648986,74.0610319,2024-10-21T10:59:00,10/21/2024,10:59:00,Monday,10,Rain,Residential,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,5,Moderate collision on residential in rain weather
15817,32.5375899,74.0618133,2020-09-09T18:35:00,9/9/2020,18:35:00,Wednesday,18,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor arterial accident during clear conditions
15818,32.6156425,74.0791814,2022-10-04T19:41:00,10/4/2022,19:41:00,Tuesday,19,Clear,Highway,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,5,Moderate collision on highway in clear weather
15819,32.5375899,74.0618133,2020-04-01T07:18:00,4/1/2020,7:18:00,Wednesday,7,Snow,Arterial,Severe,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,6,Severe accident on arterial with snow conditions
15820,32.5850799,74.0428197,2023-05-28T19:44:00,5/28/2023,19:44:00,Sunday,19,Clear,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,3,Minor residential accident during clear conditions
15821,32.5730725,74.1005044,2023-01-16T00:25:00,1/16/2023,0:25:00,Monday,0,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,6,Minor arterial accident during clear conditions
15822,32.5925382,74.0468811,2022-06-07T10:32:00,6/7/2022,10:32:00,Tuesday,10,Rain,Arterial,Severe,"{'injured': 7, 'dead': 0, 'total': 7}",7,0,2,Severe accident on arterial with rain conditions
15823,32.5624664,74.0644355,2021-07-08T23:19:00,7/8/2021,23:19:00,Thursday,23,Clear,Rural,Fatal,"{'injured': 3, 'dead': 3, 'total': 6}",3,3,2,Fatal accident on rural during clear weather
15824,32.564234,74.120849,2024-11-28T19:32:00,11/28/2024,19:32:00,Thursday,19,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,5,Minor arterial accident during clear conditions
15825,32.5740886,74.0498408,2023-01-02T21:06:00,1/2/2023,21:06:00,Monday,21,Heavy Rain,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor arterial accident during heavy rain conditions
15826,32.5588588,74.0433025,2023-12-15T17:27:00,12/15/2023,17:27:00,Friday,17,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,5,Moderate collision on arterial in clear weather
15827,32.5587491,74.0429687,2023-07-04T22:03:00,7/4/2023,22:03:00,Tuesday,22,Rain,Arterial,Fatal,"{'injured': 4, 'dead': 4, 'total': 8}",4,4,3,Fatal accident on arterial during rain weather
15828,32.603332,74.1482186,2022-06-04T05:35:00,6/4/2022,5:35:00,Saturday,5,Rain,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on arterial in rain weather
15829,32.5730725,74.1005044,2022-09-03T07:03:00,9/3/2022,7:03:00,Saturday,7,Fog,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on arterial in fog weather
15830,32.6097434,74.1471292,2024-03-27T03:06:00,3/27/2024,3:06:00,Wednesday,3,Rain,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor highway accident during rain conditions
15831,32.5730725,74.1005044,2020-02-02T16:49:00,2/2/2020,16:49:00,Sunday,16,Clear,Residential,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on residential in clear weather
15832,32.5920665,74.0806389,2024-02-26T07:40:00,2/26/2024,7:40:00,Monday,7,Rain,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor highway accident during rain conditions
15833,32.5626576,74.1372087,2020-02-13T09:20:00,2/13/2020,9:20:00,Thursday,9,Rain,Arterial,Fatal,"{'injured': 5, 'dead': 3, 'total': 8}",5,3,6,Fatal accident on arterial during rain weather
15834,32.6690152,74.2575477,2020-11-29T17:22:00,11/29/2020,17:22:00,Sunday,17,Heavy Rain,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor arterial accident during heavy rain conditions
15835,32.5588588,74.0433025,2022-12-02T11:23:00,12/2/2022,11:23:00,Friday,11,Snow,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor residential accident during snow conditions
15836,32.5692876,74.0998171,2020-10-29T11:04:00,10/29/2020,11:04:00,Thursday,11,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor arterial accident during clear conditions
15837,32.5632439,74.0406361,2022-06-03T07:25:00,6/3/2022,7:25:00,Friday,7,Rain,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor residential accident during rain conditions
15838,32.5696998,74.063793,2022-01-16T22:57:00,1/16/2022,22:57:00,Sunday,22,Fog,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,3,Minor residential accident during fog conditions
15839,32.5588588,74.0433025,2024-02-16T09:36:00,2/16/2024,9:36:00,Friday,9,Clear,Highway,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,5,Moderate collision on highway in clear weather
15840,32.6116526,74.0300369,2023-06-12T17:34:00,6/12/2023,17:34:00,Monday,17,Heavy Rain,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor rural accident during heavy rain conditions
15841,32.5730725,74.1005044,2021-03-21T18:41:00,3/21/2021,18:41:00,Sunday,18,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Minor highway accident during clear conditions
15842,32.5079067,74.0432206,2021-09-07T17:45:00,9/7/2021,17:45:00,Tuesday,17,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,6,Minor arterial accident during clear conditions
15843,32.5467004,74.0689344,2020-08-12T09:08:00,8/12/2020,9:08:00,Wednesday,9,Heavy Rain,Arterial,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,3,Moderate collision on arterial in heavy rain weather
15844,32.5730725,74.1005044,2020-03-19T01:23:00,3/19/2020,1:23:00,Thursday,1,Rain,Rural,Fatal,"{'injured': 6, 'dead': 2, 'total': 8}",6,2,6,Fatal accident on rural during rain weather
15845,32.6480365,74.2120629,2022-01-07T21:58:00,1/7/2022,21:58:00,Friday,21,Fog,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,2,Moderate collision on arterial in fog weather
15846,32.5730725,74.1005044,2023-02-12T04:54:00,2/12/2023,4:54:00,Sunday,4,Rain,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor rural accident during rain conditions
15847,32.5511317,74.0244854,2022-05-21T08:32:00,5/21/2022,8:32:00,Saturday,8,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,6,Minor arterial accident during clear conditions
15848,32.5775214,74.0858166,2022-05-04T02:47:00,5/4/2022,2:47:00,Wednesday,2,Rain,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,5,Minor residential accident during rain conditions
15849,32.5927722,74.1157376,2022-04-14T04:46:00,4/14/2022,4:46:00,Thursday,4,Rain,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Moderate collision on arterial in rain weather
15850,32.5791044,74.0916897,2020-12-08T04:42:00,12/8/2020,4:42:00,Tuesday,4,Heavy Rain,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,4,Minor highway accident during heavy rain conditions
15851,32.5655706,74.0763767,2024-11-06T02:09:00,11/6/2024,2:09:00,Wednesday,2,Clear,Highway,Severe,"{'injured': 7, 'dead': 0, 'total': 7}",7,0,3,Severe accident on highway with clear conditions
15852,32.5632439,74.0406361,2022-12-19T00:05:00,12/19/2022,0:05:00,Monday,0,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,6,Minor highway accident during clear conditions
15853,32.5119798,74.0329499,2022-10-26T07:48:00,10/26/2022,7:48:00,Wednesday,7,Clear,Rural,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,5,Minor rural accident during clear conditions
15854,32.6407156,74.1666998,2022-10-05T02:08:00,10/5/2022,2:08:00,Wednesday,2,Heavy Rain,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor highway accident during heavy rain conditions
15855,32.6267549,74.0157682,2024-06-15T00:21:00,6/15/2024,0:21:00,Saturday,0,Clear,Arterial,Severe,"{'injured': 6, 'dead': 0, 'total': 6}",6,0,3,Severe accident on arterial with clear conditions
15856,32.6327822,74.0108605,2023-09-11T06:01:00,9/11/2023,6:01:00,Monday,6,Snow,Highway,Fatal,"{'injured': 1, 'dead': 2, 'total': 3}",1,2,4,Fatal accident on highway during snow weather
15857,32.5730725,74.1005044,2023-04-06T11:37:00,4/6/2023,11:37:00,Thursday,11,Rain,Rural,Severe,"{'injured': 8, 'dead': 0, 'total': 8}",8,0,1,Severe accident on rural with rain conditions
15858,32.5730725,74.1005044,2024-03-01T14:56:00,3/1/2024,14:56:00,Friday,14,Rain,Rural,Severe,"{'injured': 7, 'dead': 0, 'total': 7}",7,0,3,Severe accident on rural with rain conditions
15859,32.5093675,74.0971763,2021-04-14T16:43:00,4/14/2021,16:43:00,Wednesday,16,Clear,Residential,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,5,Minor residential accident during clear conditions
15860,32.7438049,74.0799469,2021-11-08T04:26:00,11/8/2021,4:26:00,Monday,4,Clear,Arterial,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,5,Minor arterial accident during clear conditions
15861,32.5624664,74.0644355,2021-04-07T18:22:00,4/7/2021,18:22:00,Wednesday,18,Rain,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,6,Minor rural accident during rain conditions
15862,32.6057903,74.0872892,2023-01-09T05:17:00,1/9/2023,5:17:00,Monday,5,Clear,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,4,Moderate collision on arterial in clear weather
15863,32.6403926,74.1992232,2020-10-25T00:24:00,10/25/2020,0:24:00,Sunday,0,Fog,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during fog conditions
15864,32.584024,74.073181,2022-07-20T21:57:00,7/20/2022,21:57:00,Wednesday,21,Rain,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,5,Moderate collision on arterial in rain weather
15865,32.5757914,74.0755249,2024-07-16T19:21:00,7/16/2024,19:21:00,Tuesday,19,Clear,Residential,Severe,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,6,Severe accident on residential with clear conditions
15866,32.5817243,74.0690014,2020-05-27T05:50:00,5/27/2020,5:50:00,Wednesday,5,Clear,Rural,Severe,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,6,Severe accident on rural with clear conditions
15867,32.4950197,74.0796864,2021-10-04T03:57:00,10/4/2021,3:57:00,Monday,3,Clear,Arterial,Severe,"{'injured': 6, 'dead': 0, 'total': 6}",6,0,2,Severe accident on arterial with clear conditions
15868,32.5879052,74.0839843,2020-05-09T15:40:00,5/9/2020,15:40:00,Saturday,15,Clear,Rural,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,5,Minor rural accident during clear conditions
15869,32.5925382,74.0468811,2022-06-11T15:29:00,6/11/2022,15:29:00,Saturday,15,Rain,Rural,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on rural in rain weather
15870,32.56129,74.07629,2024-08-16T20:45:00,8/16/2024,20:45:00,Friday,20,Heavy Rain,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on arterial in heavy rain weather
15871,32.5657319,74.0407111,2023-11-14T23:05:00,11/14/2023,23:05:00,Tuesday,23,Clear,Residential,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,6,Moderate collision on residential in clear weather
15872,32.5588588,74.0433025,2022-05-23T07:27:00,5/23/2022,7:27:00,Monday,7,Rain,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on residential in rain weather
15873,32.5626576,74.1372087,2024-10-23T15:56:00,10/23/2024,15:56:00,Wednesday,15,Rain,Arterial,Moderate,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,5,Moderate collision on arterial in rain weather
15874,32.5617807,74.0514581,2024-08-20T16:09:00,8/20/2024,16:09:00,Tuesday,16,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor residential accident during clear conditions
15875,32.5588588,74.0433025,2023-08-23T08:49:00,8/23/2023,8:49:00,Wednesday,8,Clear,Residential,Severe,"{'injured': 8, 'dead': 0, 'total': 8}",8,0,1,Severe accident on residential with clear conditions
15876,32.5913519,74.0608558,2020-06-03T00:13:00,6/3/2020,0:13:00,Wednesday,0,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor highway accident during clear conditions
15877,32.6308052,74.0790135,2020-05-23T08:23:00,5/23/2020,8:23:00,Saturday,8,Rain,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Minor arterial accident during rain conditions
15878,32.6480365,74.2120629,2021-10-14T11:27:00,10/14/2021,11:27:00,Thursday,11,Fog,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,6,Minor arterial accident during fog conditions
